row_id,x,y,accuracy,time,place_id
18727,2.8224,8.3707,177,251201,7743839929
18728,7.1627,3.837,71,773780,3422417309
18729,6.8014,5.7901,58,358652,1014003884
18730,2.4757,8.2854,64,63916,6709723979
18731,3.2103,9.1271,66,42855,6552860052
18732,7.5207,5.787,21,622094,6101304767
18733,4.1586,9.4242,63,767269,2480501318
18734,0.2922,3.1593,23,678382,8960953376
18735,1.597,4.0136,160,220443,2060644233
18736,3.8562,2.2333,353,226247,5282056524
18737,4.2592,5.573,68,685569,6021780604
18738,8.256,7.6203,65,146246,5074545692
18739,0.5385,9.2717,10,257551,4316218060
18740,5.6166,7.9622,65,117236,2439291401
18741,2.1892,8.4285,30,477207,2750366711
18742,8.0376,6.9865,84,298671,3053024038
18743,9.0248,5.0234,45,216457,9050462033
18744,5.4012,3.662,30,773530,4494703144
18745,9.362,8.0658,65,384483,2008761446
18746,4.6371,4.0132,26,164360,2099120146
18747,8.8918,5.8268,64,469734,8012854851
18748,0.2055,7.3933,188,91671,2476710335
18749,1.9261,5.3352,166,406111,8054967700
18750,0.5175,0.6134,9,30078,4724628104
18751,7.749,1.7562,35,406908,6250075595
18752,4.3815,7.5425,71,549318,2585056454
18753,3.0176,0.7571,105,99125,1027971373
18754,6.7335,1.4908,64,682763,4760765247
18755,8.7769,2.3937,8,94139,2017614151
18756,3.1533,4.5768,65,34832,2228348758
18757,0.2057,4.4597,65,780612,4542734145
18758,0.1788,5.5242,63,74511,1210392025
18759,2.9097,8.892,21,388800,9436066888
18760,0.8402,9.8909,164,544202,8710886590
18761,7.1641,2.8153,74,467388,1609888278
18762,3.7008,1.2392,4,379549,8785355229
18763,3.3281,4.4192,354,489620,5504701783
18764,0.3006,2.821,3,203889,7869447506
18765,9.2771,3.9186,100,645554,3063570561
18766,4.4995,4.7444,77,390320,3448880657
18767,6.0758,3.5774,11,387413,9073504221
18768,0.7716,4.1943,58,13415,1648200377
18769,0.8741,1.5969,154,697554,2436677683
18770,8.3559,6.4906,40,698351,2440144018
18771,3.2243,2.7276,64,688837,2719042180
18772,6.5945,9.368,75,703678,1785283587
18773,8.8473,4.2864,22,583637,2571532042
18774,0.6871,0.555,28,466871,8507124067
18775,6.1852,5.012,25,316843,9337525211
18776,1.2894,5.7381,65,467764,2900602961
18777,8.3085,7.7623,68,701052,3867396925
18778,8.2206,9.7894,66,43311,1979349839
18779,6.9627,6.5069,8,81854,9544024458
18780,3.2301,2.6037,69,618054,1283110699
18781,1.7173,9.0128,7,556016,2474879524
18782,7.6567,0.5897,163,347897,2409952107
18783,4.6571,0.7103,60,107140,2718787071
18784,7.9763,2.266,106,703549,4387064218
18785,4.8716,7.1555,15,355865,8679561563
18786,1.4334,1.404,67,374596,1785520713
18787,6.0178,5.4606,55,634498,7526180426
18788,9.2191,0.342,61,684168,3709781025
18789,1.8815,2.0894,67,732066,9826238723
18790,9.64,4.2777,58,328192,1420025848
18791,3.228,1.3576,171,781013,1689248589
18792,4.8698,5.2824,2,641057,4219312033
18793,5.7351,8.4438,53,562359,5997679413
18794,6.3107,1.3238,383,504933,9209018323
18795,5.2,9.3969,16,54266,5686488748
18796,4.9663,3.0171,25,120284,6128585103
18797,4.7913,9.5483,10,108743,2124956498
18798,6.3431,4.4283,2,124533,8133165789
18799,2.8989,9.6746,7,381298,1489582378
18800,9.4271,1.4701,108,510110,3805169840
18801,9.7719,4.3784,87,646334,2903921307
18802,3.4206,3.6267,16,555197,5592709724
18803,2.1955,8.5726,166,202107,1985727341
18804,5.5249,9.6836,13,407542,4957855654
18805,7.2813,3.4484,21,150408,9926805480
18806,5.4817,6.5057,4,318633,3570016960
18807,2.7582,5.9208,20,570141,6226715473
18808,6.5133,5.9343,34,722124,7189734189
18809,4.5674,5.7401,56,617275,7520300164
18810,2.893,5.6754,65,11524,9586338177
18811,4.3587,8.9714,68,425383,3529635198
18812,9.6797,1.8172,49,539375,1978147735
18813,8.8729,1.4089,60,211445,8742212360
18814,1.235,1.2018,11,202852,2418019536
18815,1.1571,3.5075,66,67175,5647034814
18816,5.5418,7.6938,152,260734,8485516345
18817,0.9546,7.2788,20,571267,2444463365
18818,7.7565,1.7711,165,155070,5018339803
18819,6.7928,0.3316,68,245293,6992588297
18820,1.4195,0.902,53,590498,7829992329
18821,9.4554,4.2731,165,720150,2511589282
18822,3.8471,3.7811,61,415451,3276629025
18823,1.7714,4.7341,76,135506,6846284062
18824,5.5271,0.4518,46,599582,2044286000
18825,4.1545,6.0017,88,720002,4723143492
18826,0.3597,9.514,4,568020,8430605618
18827,8.5631,4.0349,59,420754,9320273608
18828,4.033,2.3818,14,679176,6287931540
18829,4.4562,6.1128,63,715919,1140922691
18830,9.6268,1.4984,74,351405,2450691088
18831,8.4262,0.7316,21,163651,1128609009
18832,9.7515,7.25,18,662276,1017497302
18833,9.8634,4.5343,163,34434,7530649203
18834,7.6274,2.9703,16,212586,4426804545
18835,7.462,8.6303,14,533369,9395347881
18836,1.2153,2.2871,10,189984,2077734234
18837,3.6807,0.4825,11,446445,6347536048
18838,6.8401,1.147,7,689974,5255763875
18839,4.5685,7.331,63,728574,7880600004
18840,0.6953,9.007,163,455886,6749943676
18841,0.7227,3.0106,67,532856,5218142136
18842,7.4859,5.5663,163,211542,8626343593
18843,0.9289,2.0667,118,776528,1361218318
18844,8.963,3.3479,12,37860,8578178270
18845,6.7881,6.851,108,736295,3175792482
18846,1.6496,2.0866,7,76530,9826238723
18847,8.3606,0.1679,62,313182,6204465526
18848,8.1995,1.7364,69,24759,9963886077
18849,7.6187,8.8816,69,647653,4070190934
18850,6.2018,2.5863,68,294148,4843357971
18851,5.1023,7.8807,46,341499,2121253648
18852,6.6123,9.1771,69,170663,5586056504
18853,1.9686,1.4169,44,17420,4041053840
18854,8.2447,9.0102,11,129584,3125331627
18855,2.1109,0.683,18,18724,7417399723
18856,5.4181,5.7012,32,548314,9793439270
18857,6.167,8.7896,53,408433,6369172819
18858,1.7288,0.2736,51,178102,3932279401
18859,6.2535,5.1079,165,482577,1188273012
18860,3.3538,2.3029,56,711139,8544163212
18861,7.6432,8.1471,29,381291,5453237512
18862,4.928,3.7134,6,346028,6663555368
18863,8.7748,8.2307,70,762714,8651474915
18864,9.7871,9.9517,61,477191,2751918575
18865,7.8267,7.9486,67,55640,9980832746
18866,4.4174,2.36,104,396988,9081983218
18867,2.5257,6.9169,4,394075,6048424342
18868,0.2562,3.7588,230,135974,2402697730
18869,0.0818,3.7683,72,86341,6838194081
18870,2.5361,0.6268,61,7666,8444338408
18871,5.2994,9.2891,69,758055,3645322471
18872,3.514,2.534,154,709464,7710366992
18873,0.5254,8.7448,58,220369,1819844590
18874,1.2316,9.5769,45,290179,9655449954
18875,5.2704,1.3456,30,284002,7265374128
18876,7.2303,0.3101,5,403191,4308083535
18877,1.0725,1.2719,57,437011,5720855360
18878,1.7092,9.5366,65,35804,7671085818
18879,4.3479,8.1963,66,725902,3743911669
18880,0.8262,7.5227,55,580667,2174546646
18881,5.83,0.2097,19,60915,7509820980
18882,4.1048,9.8383,13,28275,6634607577
18883,1.1739,2.8701,33,780432,7133507812
18884,6.4288,7.028,14,68710,9139827490
18885,7.9835,1.6282,66,580243,4975001919
18886,2.3817,8.5572,36,389151,3610869104
18887,3.7624,6.2109,75,371585,3324387652
18888,6.6121,1.7618,191,324120,6989587930
18889,4.6426,6.6555,65,706883,2137403541
18890,8.6831,2.1298,6,468510,3534192447
18891,6.4396,8.2534,71,199912,2381070485
18892,8.2849,9.2224,70,341982,9334833982
18893,0.5803,4.558,57,497709,8864754155
18894,7.3302,4.2321,39,676029,5924717682
18895,0.2181,0.085,17,721390,2148728558
18896,2.5957,4.7337,23,508224,3285674623
18897,2.8004,5.9024,69,280783,6289432982
18898,8.3924,9.4254,68,423077,8834169084
18899,5.106,2.9566,63,28962,8640697695
18900,1.3718,1.565,73,434415,4535494277
18901,3.1607,2.0883,157,9626,2222534802
18902,2.72,4.0764,65,69610,9758293772
18903,5.2508,0.9702,61,493961,2425638121
18904,1.6724,5.0153,62,567151,8139328756
18905,2.4996,0.3199,13,158820,7460942673
18906,8.7041,8.4764,338,333093,8296768756
18907,0.8664,3.902,7,727947,6354686824
18908,5.9926,1.5416,171,588894,9452371103
18909,8.3975,0.8681,34,674413,4635070914
18910,9.9198,0.0358,71,695415,1611482975
18911,2.1987,7.7559,38,66893,7968776704
18912,4.0536,7.0888,31,550400,5369506574
18913,7.3753,6.8379,70,593778,7583252645
18914,5.9245,3.9709,28,777574,7223035599
18915,3.6958,9.8701,80,759592,4449812314
18916,5.2096,2.7255,12,348910,2862171120
18917,9.6859,2.9282,90,470295,4801154322
18918,6.0043,7.3776,75,369987,9023984321
18919,7.8414,2.2605,29,383764,4357340774
18920,7.1831,7.2559,65,536297,2779317958
18921,4.0767,6.8256,66,644010,8620258825
18922,6.1128,3.3287,70,347905,1198389685
18923,1.5986,7.6773,68,278666,1486097740
18924,4.9778,8.8469,227,61562,2754047882
18925,3.3298,1.1431,214,595187,3871663209
18926,5.0004,3.3555,11,7710,3795588651
18927,9.0855,3.9633,61,523485,9912378812
18928,4.1519,6.0225,55,285928,8086473110
18929,4.982,0.8126,9,21791,6492235420
18930,5.7904,1.7637,4,374186,9627493981
18931,4.9014,8.2148,2,781606,8407611432
18932,0.9517,0.0083,74,732918,5530844814
18933,7.9997,2.8335,59,574655,4372830250
18934,3.6991,0.1988,169,138532,8588927934
18935,4.1099,6.4287,56,440256,6041334779
18936,8.5769,5.7344,61,254155,8464605323
18937,6.9785,1.0613,13,512885,5670613300
18938,4.7193,9.6798,85,554086,9273375352
18939,7.6875,3.956,170,99520,7088150132
18940,7.0498,8.4981,130,768501,4004396409
18941,8.0601,1.3313,262,586747,2716729452
18942,3.2509,1.4312,166,185316,2425722954
18943,0.7879,6.3255,36,447698,3375863057
18944,1.9007,7.8204,2,201825,6696158367
18945,6.572,4.0552,75,50722,9213192784
18946,8.5237,3.8853,163,220020,4654900506
18947,0.9871,1.5983,97,763362,9851314946
18948,8.1939,9.2222,40,322797,6910066083
18949,6.7884,6.1515,72,782503,7258404667
18950,0.3559,8.4652,68,769653,1514204107
18951,2.5161,8.1416,4,569856,7349145537
18952,5.3009,3.2454,64,673324,2362538384
18953,0.1258,9.8546,148,245833,4206568670
18954,1.6446,7.3786,23,517094,4151787967
18955,3.7205,3.0223,37,485129,5100711956
18956,6.7814,2.7131,70,291784,2761604833
18957,2.7194,6.7843,37,462365,8629391784
18958,1.1682,3.5072,70,515937,1585240473
18959,3.9701,2.4229,78,702027,9497959971
18960,6.123,3.3202,3,382194,8602598869
18961,5.7436,3.1796,175,716178,6438767394
18962,8.4358,7.3179,3,121325,9644689656
18963,7.4375,6.9306,76,490287,5217269103
18964,4.8503,7.4943,74,362460,2074823817
18965,9.1936,5.9472,65,144162,3292413934
18966,9.1452,3.27,70,374827,4529869328
18967,5.709,7.9849,66,679487,8577942890
18968,3.8652,6.5379,72,611905,4388217934
18969,2.3373,1.4355,68,601563,7600299291
18970,8.9545,0.5605,83,146508,9157230123
18971,3.0016,4.6502,173,582529,9328533108
18972,0.3091,0.9046,19,206856,2198209291
18973,3.4451,3.9872,3,362273,6446497377
18974,5.3642,0.1997,64,304607,5007987002
18975,9.1116,2.4413,5,672520,2514331226
18976,6.7947,0.1662,9,447948,6287455649
18977,9.3906,3.1606,50,381258,5266816641
18978,5.9119,3.77,79,455675,3030848005
18979,9.0041,2.6687,110,342924,4605135813
18980,9.0858,5.1208,69,141460,6576793279
18981,4.8764,1.3889,14,135934,8151806885
18982,9.5848,9.2041,4,265582,7377960760
18983,5.6728,7.1268,62,629902,8007327431
18984,7.1551,1.4897,56,281307,8596029273
18985,1.4316,5.0627,94,530161,5173861500
18986,9.6727,4.1502,81,696323,3388763701
18987,6.3856,5.6648,19,662681,2506237489
18988,2.0096,7.9722,82,585463,3709809679
18989,4.64,6.6297,30,557636,4388217934
18990,9.8997,2.9452,53,638899,2714916369
18991,5.6448,0.3099,4,67871,5677805637
18992,1.6551,8.5815,66,457910,8269544419
18993,7.499,5.9017,17,577789,6857841138
18994,3.8998,5.0124,75,466310,3425873635
18995,8.0898,1.0917,161,661671,8523841780
18996,0.691,6.3151,10,251989,8044355128
18997,8.0486,0.714,69,260894,6331253791
18998,8.0442,2.5771,68,455226,3512549208
18999,7.6266,4.4978,13,690193,7873800177
19000,6.3405,9.7151,14,387547,1598278713
19001,7.2451,0.6898,66,636090,1449509105
19002,6.3458,2.8127,38,364196,3402377425
19003,0.7592,0.8045,31,242310,2411005523
19004,1.7843,4.1811,76,140785,9736166767
19005,7.0826,6.827,180,283930,7798165170
19006,6.6513,5.7275,8,540072,9452029196
19007,9.1067,0.3276,78,99167,3363792136
19008,7.5773,2.1738,56,641133,4576697738
19009,9.5529,0.1636,35,552180,4808684855
19010,1.1223,0.1203,73,204271,5568764922
19011,5.3826,2.9225,161,178567,2729174750
19012,4.4428,1.087,19,403261,2448856538
19013,3.4941,7.4791,71,635872,7887875093
19014,1.1705,3.8096,69,16485,5663104076
19015,9.4669,6.9395,6,270604,4517042040
19016,4.0036,4.2719,67,10910,3471767510
19017,4.4846,0.7995,41,779070,2620235959
19018,0.6807,5.4745,61,90761,1948761557
19019,0.0029,0.1631,69,118354,8190826815
19020,3.2126,9.9485,10,150756,9864618995
19021,6.9441,2.9569,15,303479,2081123722
19022,0.2833,1.001,268,675329,6681533772
19023,6.5829,2.5262,170,304404,2426206949
19024,0.3734,5.6064,70,403021,4620829949
19025,4.4616,1.3734,2,335646,6213402688
19026,9.4075,3.3475,125,89373,4439155047
19027,4.4339,6.5902,154,525268,5488392519
19028,3.1994,5.9521,7,466575,7398611377
19029,6.4585,0.9091,15,576390,2001355114
19030,7.1066,7.2488,10,366933,2370606375
19031,8.5946,7.6054,56,132261,8698721350
19032,4.6501,9.904,15,327580,2047621961
19033,0.1542,6.2455,27,465795,6118583014
19034,3.9454,0.5874,54,686286,3744860162
19035,1.8953,4.2334,99,754230,5731346985
19036,5.018,5.2685,1,141315,1404783488
19037,1.4886,3.0989,74,14684,3801639624
19038,3.3232,6.0096,259,541551,8778495528
19039,9.4983,0.7896,56,605573,8661909577
19040,6.1952,3.2083,189,59979,1769425942
19041,0.7363,6.6187,645,197460,6582143267
19042,8.6586,1.6123,9,171719,4246223226
19043,9.9332,5.1463,14,560361,2592033923
19044,1.8988,1.7747,10,307041,1886600152
19045,0.9405,2.364,64,477610,6785831741
19046,3.0246,2.5479,51,336458,6050066829
19047,6.4494,9.1551,60,564997,3129627008
19048,5.3763,5.6512,180,723681,5128295187
19049,6.2522,2.2656,66,717533,9015139323
19050,8.647,3.9937,23,186998,4230931167
19051,3.3338,7.1315,41,649635,7782224817
19052,7.9389,2.436,55,421753,9302773942
19053,3.0033,7.0167,67,140125,3850274522
19054,8.6537,7.42,1,597893,9015277245
19055,2.2429,6.4185,36,677408,5278634236
19056,6.4488,1.2528,165,320315,5363317930
19057,2.9456,0.7898,229,622387,3909128260
19058,1.8739,6.385,60,598249,4568742113
19059,6.1968,0.5348,14,150621,4024148262
19060,5.6223,2.5421,118,518180,3443548153
19061,5.3369,3.5833,62,419983,2608183369
19062,8.0669,4.0387,29,86796,5246445254
19063,4.179,3.4762,16,18011,3035910793
19064,7.5101,0.9132,20,745060,3856880160
19065,4.4174,5.4486,16,648254,1387341816
19066,8.4085,6.3884,61,759248,1597370925
19067,6.9633,9.3368,66,685087,3031203591
19068,1.409,7.7234,77,578362,3887632646
19069,5.4736,5.8297,49,119164,6962349067
19070,4.3413,5.9003,64,602786,3152175077
19071,3.689,3.5385,168,263667,3620229104
19072,5.6759,1.5004,74,769100,2157968251
19073,8.2308,0.0549,53,493252,3987779213
19074,7.326,4.921,62,733706,4314882542
19075,8.0378,1.54,207,11018,9015600448
19076,9.0393,6.4548,170,141651,3610559738
19077,6.9424,1.8178,10,49930,1351332564
19078,6.216,3.8075,78,195538,4043128466
19079,2.7796,5.5207,64,672088,5588885043
19080,8.0303,9.1403,162,718045,9809395648
19081,1.9162,5.4364,143,697196,6554690421
19082,3.5865,2.4026,39,463506,9980521013
19083,2.8889,8.9055,42,312104,1993927897
19084,3.6332,7.6921,83,683559,4332959638
19085,9.3145,4.8581,7,476340,8916911180
19086,5.1912,6.9569,62,688339,6190317034
19087,3.0027,4.7363,55,688364,5198741129
19088,6.4019,2.7207,641,120038,5480119790
19089,3.5427,6.3431,60,460166,4725670121
19090,3.8912,3.8544,175,530231,6458749066
19091,2.0793,2.3654,73,582584,8980163153
19092,9.8625,0.5245,20,602704,8994922756
19093,5.8047,5.5707,66,736026,8358152340
19094,9.55,9.6973,70,740409,2221034171
19095,2.4211,5.1059,68,595818,5480319675
19096,3.2476,7.5205,63,59142,2555961839
19097,5.0314,8.8486,10,86293,5349136889
19098,5.7197,5.4855,78,218698,1648298701
19099,5.039,2.8569,28,105981,3314271522
19100,9.3551,7.9444,62,638873,7827711182
19101,8.9087,3.8809,915,627369,2126190678
19102,4.851,6.5394,27,410270,7876143983
19103,8.7798,3.973,6,168765,8925276565
19104,4.2345,6.9504,12,494797,2032359333
19105,1.2567,0.7244,3,461833,4424899686
19106,4.0463,2.8175,174,235106,4554440276
19107,1.2289,2.3361,73,526596,2361540904
19108,8.6519,5.2954,71,693813,9533561159
19109,9.9568,7.6436,70,430813,3024715024
19110,2.3512,3.4345,12,654,8061455834
19111,8.7656,8.316,58,478158,5388019214
19112,2.7233,0.9402,54,527787,2015104057
19113,5.5555,3.3899,10,5572,5708581121
19114,0.943,1.6292,33,147615,8617652288
19115,1.6331,7.6321,77,687202,1570898521
19116,8.587,6.666,66,24059,7563463790
19117,4.741,6.0996,154,778870,1324044066
19118,2.427,0.4806,175,179744,8406272431
19119,9.329,5.1611,33,478699,3332735929
19120,9.7134,4.6093,13,250069,6275679702
19121,6.3099,7.2027,68,337239,4322941791
19122,4.0201,4.9811,69,696010,9665961634
19123,7.3135,6.6087,94,672908,4179633282
19124,4.3562,6.94,58,783222,4912271832
19125,5.2674,9.1016,36,734049,3730921877
19126,5.5667,5.7736,70,75398,8202183657
19127,4.649,4.2232,881,697231,2226832189
19128,5.7503,0.7322,153,236030,8062806918
19129,2.4243,0.2781,4,329456,2007125199
19130,0.2432,1.2259,44,620735,5258635086
19131,9.3848,5.274,40,707142,7624853447
19132,3.6986,6.4961,62,643487,8496398443
19133,1.5726,7.1377,177,379473,5756196031
19134,7.7435,2.0587,163,456486,8190265871
19135,3.5333,5.2472,28,700966,5073647122
19136,2.7948,9.1891,12,86849,3225800773
19137,4.7675,8.3036,62,108312,2296636443
19138,0.2865,0.2629,69,435449,8050782732
19139,2.7573,9.0562,29,604440,8463459368
19140,2.3774,5.619,10,83017,7986418965
19141,1.3754,5.6925,159,269687,8400568038
19142,9.1707,4.793,169,73986,2330047112
19143,1.4024,4.2889,114,140901,7420835292
19144,5.7641,2.7602,61,486398,2888636723
19145,6.9673,4.9847,70,197080,4358475090
19146,7.3194,1.7155,65,740132,7251890083
19147,9.2419,5.2936,23,531450,2620312694
19148,2.4799,6.1579,333,185810,6133381876
19149,5.5631,6.466,53,461313,5005756390
19150,1.9242,4.2371,164,746355,9113729424
19151,8.382,4.3449,88,626466,1456701008
19152,1.4192,7.508,66,473213,1368641064
19153,7.3377,9.2126,72,720460,3587775914
19154,8.3128,8.3746,67,577162,2777252295
19155,3.4835,0.0118,168,276868,5281159424
19156,2.6523,4.5906,253,21311,4210625584
19157,9.0148,8.7183,5,392880,4266204579
19158,1.9974,4.8846,66,574513,4184491667
19159,9.426,6.5069,10,625640,5666314199
19160,4.8555,4.6183,60,510301,1925489352
19161,5.8901,0.503,6,162364,6797586969
19162,4.5877,2.1663,223,525954,2548080517
19163,4.1447,4.745,6,372283,8889746118
19164,2.3545,4.3478,61,376665,2432030047
19165,2.7365,3.0291,204,738602,1450073434
19166,5.6554,6.7194,165,746608,6306517502
19167,0.4866,9.6879,58,601067,2741120867
19168,4.4719,0.1395,168,673057,3738960963
19169,8.9837,3.415,60,312350,4885879848
19170,2.8139,4.9687,69,503062,8730385748
19171,5.17,6.6819,68,640495,9312290217
19172,6.83,1.0356,63,36868,3418489338
19173,3.8762,3.3311,21,146417,6146167001
19174,1.2199,4.2736,36,485357,6465648133
19175,7.6333,8.0204,63,585913,6126029411
19176,4.0777,0.9904,12,516409,3260799300
19177,2.7611,6.5311,158,161965,8113580452
19178,1.2972,3.1263,160,89574,6432104622
19179,1.915,4.8429,11,332912,3401523971
19180,3.154,3.3092,46,768555,9365966983
19181,7.4037,6.738,59,607337,1845388679
19182,3.7804,9.0387,167,451559,4096579710
19183,3.7637,3.112,20,540033,4507378618
19184,0.9889,2.5116,11,65451,8007364439
19185,6.7655,4.4479,21,577570,4168643175
19186,3.3366,5.4676,56,579873,8657084642
19187,3.9702,7.5999,68,556641,2507046419
19188,0.2221,9.0926,81,655077,8963413974
19189,4.8287,9.053,61,270064,8869225136
19190,6.403,9.313,68,457547,5441977161
19191,2.5359,8.3915,62,764224,2160576972
19192,3.4917,7.2667,716,407498,4104838407
19193,6.1058,6.8204,134,748645,4002021877
19194,5.4014,4.8234,52,285243,4638096372
19195,7.5718,3.6575,4,603281,8279377720
19196,6.6596,5.9579,168,694748,2939214525
19197,9.8786,8.2178,5,23002,7238894571
19198,7.6602,1.7612,157,408857,4541656819
19199,8.3639,1.8983,13,218564,4562210783
19200,0.3949,2.9045,69,63928,8599862408
19201,9.9465,2.3016,77,652395,2728636105
19202,5.2214,7.6944,113,640537,4030068177
19203,6.7371,8.3061,63,229541,2631281604
19204,5.0159,5.9752,59,759349,1845869220
19205,3.5544,3.7482,8,67163,4098333569
19206,1.7488,1.0328,16,615051,6232272844
19207,1.7207,4.868,65,588866,3862050876
19208,9.717,1.093,55,551116,1493536304
19209,2.1835,1.1144,151,317724,1732563460
19210,1.059,0.8003,65,767781,5602686340
19211,0.3631,5.9571,10,761747,8092709714
19212,8.1446,7.3164,71,643193,7180284003
19213,0.2478,0.2028,56,676486,9150734995
19214,4.3576,6.3853,54,745825,6227713011
19215,2.3617,8.3471,12,12348,5801882756
19216,2.5082,2.306,3,294681,9007022249
19217,5.1041,3.5662,30,359247,2506958756
19218,5.9641,1.0665,44,730563,7758967501
19219,1.4061,9.4291,69,758967,7633559360
19220,5.1374,8.5365,65,634315,2624268781
19221,1.6244,7.091,26,599118,5033904971
19222,6.6453,1.4437,10,96996,9716319089
19223,2.2002,5.821,56,461174,7428336431
19224,4.9987,3.5154,105,705313,7966882251
19225,5.236,2.7694,3,333308,3206065371
19226,6.8575,5.9001,54,351956,1193611296
19227,8.7441,9.8822,70,341192,5728037958
19228,9.3855,4.1873,41,113737,9474606080
19229,9.3743,3.5157,61,502571,4999625978
19230,4.9788,9.8729,10,655343,9644520024
19231,5.4957,0.1066,3,79535,6928548353
19232,5.8675,1.9414,374,425344,2763453193
19233,2.0605,4.2945,16,350600,8890451798
19234,3.3871,7.6123,67,486367,4397608799
19235,9.8448,1.4612,616,528467,2102063209
19236,7.203,0.6548,69,672219,1147219266
19237,7.3119,1.4508,9,15558,4329900973
19238,3.4576,4.9666,776,159715,5320691442
19239,5.0864,0.1448,60,86650,3158044068
19240,8.4306,7.4053,65,256596,1966760326
19241,3.5866,5.0505,71,39986,7832095166
19242,1.2064,6.5068,27,739552,2528822899
19243,2.252,8.9833,66,530198,8637115336
19244,5.6463,2.608,96,755396,3862706892
19245,1.5023,5.4794,27,589024,3279967030
19246,8.2222,3.9968,113,314681,1237969056
19247,4.795,7.5347,71,698463,5016959150
19248,5.4569,9.4039,65,517889,8418325380
19249,8.5129,1.5277,8,631311,4704824300
19250,9.5369,1.3826,60,61933,8086424094
19251,9.1594,1.5798,14,462081,2586670396
19252,8.8903,8.9474,40,729707,2373010023
19253,4.8548,0.4384,68,750704,2758958580
19254,3.5785,3.5736,13,374039,1579124153
19255,1.8341,9.248,34,72278,9491919167
19256,6.7767,5.0398,65,221940,5964225733
19257,9.2221,6.3379,67,776887,6279607539
19258,5.2328,5.208,161,505806,7561927928
19259,3.2017,1.776,20,208385,1919958477
19260,0.5849,6.058,70,268364,7832221442
19261,4.2557,2.1727,13,528144,5356300634
19262,0.6193,1.4593,402,763510,1861952305
19263,2.094,4.0283,53,93285,2639501953
19264,4.8816,7.2927,58,400944,1394963168
19265,5.3253,6.3285,69,527654,7185271047
19266,6.649,8.5226,69,312347,6404664066
19267,2.1882,6.9181,77,469755,5544171113
19268,8.5495,6.0735,65,582493,9079189407
19269,9.2937,6.6458,200,316619,4039708517
19270,9.1924,7.328,19,64542,6917853124
19271,7.5079,3.7661,154,110414,9742467051
19272,7.5703,9.5759,169,560253,6870430398
19273,0.2513,2.4781,53,548481,1228935308
19274,7.3138,6.0184,60,419734,6187242299
19275,2.9268,3.9217,885,140687,7106531327
19276,3.321,3.8142,56,132064,1988514866
19277,5.6851,6.0491,558,383520,7682047457
19278,8.9962,7.38,169,342276,1912041767
19279,1.9451,0.1094,78,618259,6240603693
19280,6.6102,5.0083,165,317041,7584678279
19281,1.9477,1.3674,6,96998,1608186657
19282,4.3305,3.4165,69,636711,2132239329
19283,0.926,4.1102,5,287877,9202312840
19284,6.8077,6.1809,11,98511,8312336688
19285,9.8906,2.6391,162,129333,3585837251
19286,5.8045,0.0713,23,236875,9304751105
19287,9.7146,2.5751,60,372568,8095339420
19288,0.199,4.542,62,527113,1959123493
19289,4.0408,6.7813,57,653148,5197173690
19290,6.6317,6.4671,61,510438,2377812651
19291,7.9585,3.7252,100,84368,9629200959
19292,1.6193,9.1214,53,644243,8215637474
19293,8.628,7.0174,71,38588,2508502695
19294,8.9972,8.8964,65,263100,8374134441
19295,1.3246,9.0233,65,355845,3052873968
19296,4.6174,0.8216,69,168574,3798428890
19297,7.9539,1.0668,56,347034,6164275201
19298,1.0335,4.702,67,726503,4196473625
19299,9.5977,7.3498,71,678718,3415601502
19300,9.6101,9.3759,9,5151,4034139673
19301,1.0211,2.091,39,569789,4419654085
19302,0.5245,3.3987,51,554451,1039395141
19303,7.0108,1.5306,58,647873,8012828720
19304,7.1602,0.6532,26,315486,3348324257
19305,3.1886,4.5184,69,488931,9361312275
19306,9.9339,3.6209,385,482085,6716619924
19307,6.2544,7.6159,53,415568,4956696153
19308,9.541,6.4564,27,719790,4428256813
19309,3.9097,2.3771,10,269596,3636294884
19310,9.6641,6.4864,75,602356,4809683353
19311,8.8474,3.2869,10,54028,2087244486
19312,1.7073,5.1333,51,471836,2927886113
19313,6.3791,3.0518,54,570011,8000803067
19314,9.2458,6.0954,165,580435,7970975893
19315,3.9272,1.8125,65,170382,2352936844
19316,0.9895,0.277,96,547854,3536143786
19317,1.0844,9.2498,166,244840,4157856417
19318,0.275,0.8269,85,308950,5530597808
19319,4.5441,1.3504,62,530766,1768088162
19320,6.5534,6.8454,40,498087,6186770752
19321,6.5712,6.1051,11,778612,7825363591
19322,4.1526,2.851,11,510861,8434235130
19323,0.261,9.1013,70,398118,1526062715
19324,9.5261,3.254,70,201570,5978091121
19325,9.0312,6.1887,107,730920,4981055192
19326,4.5385,8.455,92,224274,7470056097
19327,5.6859,7.8508,78,477205,6766405574
19328,8.3973,6.1879,72,706796,8732786588
19329,0.5473,0.4661,63,321606,7809444487
19330,2.3422,9.5157,11,15022,2589225647
19331,6.3812,6.6577,33,345278,3091044871
19332,2.3715,7.3313,31,520741,5637852852
19333,7.729,7.752,66,6266,3842709816
19334,2.3879,6.6552,77,11774,6753951274
19335,3.9586,7.9894,168,161534,5375428929
19336,9.2481,4.1058,61,483086,4355252985
19337,7.9391,6.1782,56,602094,4765397035
19338,3.7532,3.8842,26,767533,6617775906
19339,6.5077,5.0611,61,581095,8777591523
19340,3.4792,9.3307,14,548003,1651922210
